year_reference;source_file;libelle_du_bassin;code_du_bassin;nom_de_la_region;numero_departement;direction_du_service_gestionnaire;service_gestionnaire_de_l_agglo;code_sandre_de_l_agglomeration;nom_de_l_agglomeration;nom_de_la_commune_principale;code_insee_commune_principale;etat_de_agglomeration_en_2022;annee_de_creation;nombre_de_communes;nombre_de_steu;nombre_de_steu_en_service;taille_agglomeration_eh;tranche_obligation;maximum_de_la_somme_des_pollutions_entrantes_eh;somme_des_capacites_nominales_eh;conformite_equipement_agglo;conformite_perf_agglo;conformite_collecte_agglo_temps_sec;conformite_agglo_globale;date_de_mise_a_jour_agglo;type_de_reseau_majoritaire;existence_de_rejets_par_temps_sec;pourcentage_rejet_direct_temps_sec;date_mise_en_conformite_collecte_temps_sec;code_du_steu;nom_du_steu;nature_du_steu;code_sandre_nature_steu;etat_du_steu_en_2022;date_de_mise_en_service_du_steu;date_de_mise_hors_serv_du_steu;maitre_ouvrage;exploitant;commune_implantation;code_insee_commune_implantation;coordonnee_x_du_steu;coordonnee_y_du_steu;systeme_de_projection;code_sandre_systeme_de_projection;latitude_du_steu_wgs84;longitude_du_steu_wgs84;capacite_nominale_en_eh;capacite_nominale_en_kg_de_dbo5;percentile95_calcule_en_m3_j;charge_maximale_entrante_eh;debit_entrant_en_m3_j;filiere_eau_principale;filiere_boues_principale;arrete_concerne_regime_administratif;date_de_autorisation_ou_recepisse;niveau_traitement_requis_eru_biologique;date_echeance_du_traitement_requis_eru_biologique;date_de_mise_en_conformite_du_traitement_requis_eru_biologique;niveau_traitement_requis_eru_azote;date_echeance_du_traitement_requis_eru_azote;date_de_mise_en_conformite_du_traitement_requis_eru_azote;niveau_traitement_requis_eru_phosphore;date_echeance_du_traitement_requis_eru_phosphore;date_de_mise_en_conformite_du_traitement_requis_eru_phosphore;conformite_eru_equipement_steu;niveau_traitement_existant_biologique;niveau_traitement_existant_azote;niveau_traitement_existant_phosphore;niveau_traitement_existant_desinfection;existence_manuel_autosurveillance_steu;validation_manuel_autosurveillance_steu;conformite_eru_steu_perf_dbo;conformite_eru_steu_perf_dco;conformite_eru_steu_perf_ngl;conformite_eru_steu_perf_pt;conformite_globale_eru_performances;cause_de_non_conformite;prod_boues_sans_reactif_tms_an;duree_stockage_mois;quantite_reactifs_utilises_t_an;existence_plan_epandage_reglement;quantite_epandage_agricole_tms_an;quantite_incineree_tms_an;quantite_compostage_produit_tms_an;quantite_mise_en_decharge_tms_an;quantite_en_valorisation_industrielle_tms_an;qte_envoyee_sur_autre_steu_tms_an;compostage_dechet;transit;unite_de_traitement_de_sous_produits;centre_de_sechage_hors_steu;unite_de_methanisation;date_derniere_modification_steu;nom_du_milieu_de_rejet;type_du_milieu_du_rejet;nom_du_bassin_versant;coordonnee_x_du_rejet;coordonnee_y_du_rejet;latitude_du_rejet_wgs84;longitude_du_rejet_wgs84;rejet_a_plus_de_1500m_altitude;nom_zs;code_zs;sensibilite_azote;date_arrete_zs_azote;sensibilite_phosphore;date_arrete_zs_phosphore;code_sandre_du_systeme_de_collecte;nom_du_systeme_de_collecte;code_de_masse_eau;nom_de_la_masse_eau;commune_raccordee
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497227;SAINTE-LUCE-BELLEVUE-LADOUR;Sainte-Luce;97227;En activité;1990;1;1;1;113;"] 200 ; 2 000 [ EH";113;450;Oui;Oui;N/A;Oui;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000597227;SAINTE-LUCE - BELLEVUE LADOUR;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Sainte-Luce;97227;722144;1601486;UTM Nord fuseau 20;39;14.4770514;-60.9390037;450;27;60;113;48;Boue activée faible charge;Epaississement statique gravitaire;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2010-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE SAINTE-LUCE-Bellevue Ladour;Eau douce de surface;MARTINIQUE               ;722146;1601478;14.4769789;-60.9389859;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000597227;Systeme de collecte - SAINTE-LUCE-Bellevue Ladour;FRJC017;Baie de Sainte-Luce;97227 : Sainte-Luce
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397227;SAINTE-LUCE-LES COTEAUX;Sainte-Luce;97227;En activité;1992;1;1;1;1400;"] 200 ; 2 000 [ EH";1400;1050;Oui;Oui;N/A;Oui;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2005-12-31;080000397227;SAINTE-LUCE - LES COTEAUX;Urbain;1;En service;1992-12-31;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Sainte-Luce;97227;718026;1603630;UTM Nord fuseau 20;39;14.4967561;-60.9770167;1050;63;249;1400;173;Boue activée faible charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2020-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;Rejet Les Coteaux;Eau douce de surface;Martinique;718026;1603630;14.4967561;-60.9770167;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000397227;SC du STEU : Les Coteaux;FRJR109;Oman;97227 : Sainte-Luce
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000597227;SAINTE-LUCE-RAMA;Sainte-Luce;97227;En activité;2000;1;1;1;22;"] 200 ; 2 000 [ EH";22;350;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000697227;SAINTE-LUCE - COLLEGE RAMA;Privé;4;En service;2000-01-01;;FEDERAT EGLISE ADVENT 7E JOUR MARTINIQUE;SOC EAUX ET ASSAINISSEMENT;Sainte-Luce;97227;720336;1603170;UTM Nord fuseau 20;39;14.4924141;-60.9556308;350;21;0;22;14;Boue activée forte charge;Lits de séchage;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINTE-LUCE-Collège RAMA;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000697227;Systeme de collecte - SAINTE-LUCE-Collège RAMA;FRJR109;Oman;97227 : Sainte-Luce
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197228;SAINTE-MARIE;Sainte-Marie;97228;En activité;2006;1;1;1;1683;"[ 2 000 ; 10 000 [ EH";1683;9990;Oui;Oui;Oui;Oui;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000297228;SAINTE-MARIE - POINTE BENIE;Urbain;1;En service;2007-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Sainte-Marie;97228;715208;1636497;UTM Nord fuseau 20;39;14.7939653;-61.0004617;9990;599;1120;1683;411;Boue activée aération prolongée (très faible charge);Filtration à bande;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2024-12-31;;;;;;;Oui;Traitement secondaire;Dénitrification;Déphosphatation;Désinfection;Non;Non valide;Oui;Oui;;;Oui; ;8.42;0;0;Non;0;0;0;0;0;0;0;0;8;0;0;2024-12-05;Rejet POINTE BENIE;Eau côtière;Océan Atlantique;714900;1636375;14.7928877;-61.0033322;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297228;SC du STEU : POINTE BENIE;FRJC004;Nord-Atlantique, plateau insulaire;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000897228;SAINTE-MARIE-BONAIR;Sainte-Marie;97228;En activité;2018;1;1;1;347;"] 200 ; 2 000 [ EH";347;240;Non;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080001497228;SAINTE-MARIE - BON AIR;Urbain;1;En service;2018-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Sainte-Marie;97228;714956;1631005;UTM Nord fuseau 20;39;14.7443605;-61.0032554;240;14;34;347;22;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2030-01-01;;;;;;;Non;;;;;Non;Non valide;Non;Oui;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINTE-MARIE-Bonair-EX-SIMAR;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001497228;Systeme de collecte - SAINTE-MARIE-Bonair-EX-SIMAR;FRJR106;Galion;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000697228;SAINTE-MARIE-CUISINE SCOLAIRE;Sainte-Marie;97228;En activité;2000;1;1;1;0;"] 200 ; 2 000 [ EH";0;500;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000797228;SAINTE-MARIE - CUISINE SCOLAIRE;Privé;4;En service;2000-01-01;;DATEX MARTINIQUE;;Sainte-Marie;97228;714494;1637690;UTM Nord fuseau 20;39;14.8048025;-61.0069942;500;30;0;0;0;Boue activée faible charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINTE-MARIE-Cuisine scolaire;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000797228;Systeme de collecte - SAINTE-MARIE-Cuisine scolaire;;;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497228;SAINTE-MARIE-RECULÉE;Sainte-Marie;97228;En activité;2013;1;1;1;0;"] 200 ; 2 000 [ EH";0;800;Non;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000397228;SAINTE-MARIE - RECULEE;Urbain;1;En service;1992-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Sainte-Marie;97228;711820;1634474;UTM Nord fuseau 20;39;14.7759561;-61.0320916;800;48;95;0;0;Boue activée faible charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2030-12-31;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;1;0;0;5;0;0;2024-12-05;REJET PRINCIPAL DE Reculée;Eau douce de surface;MARTINIQUE               ;711771;1634592;14.7770263;-61.032537;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397228;Systeme de collecte - Reculée;FRJR106;Galion;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000797228;SAINTE-MARIE-ROSE-DES-VENTS;Sainte-Marie;97228;En activité;2015;1;1;1;53;"] 200 ; 2 000 [ EH";53;350;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000897228;SAINTE-MARIE - ROSE DES VENTS;Privé;4;En service;2015-01-01;;;SOC EAUX ET ASSAINISSEMENT;Sainte-Marie;97228;716745;1632770;UTM Nord fuseau 20;39;14.7601646;-60.9864978;350;21;0;53;32;Boue activée faible charge;;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINTE-MARIE-Rose des Vents;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000897228;Systeme de collecte - SAINTE-MARIE-Rose des Vents;;;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000597228;SAINTE-MARIE-SAINT PAUL;Sainte-Marie;97228;En activité;2015;1;1;1;0;Taille ≤ 200 EH;0;54;Non;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080001097228;SAINTE-MARIE - SAINT PAUL;Privé;4;En service;2015-01-21;;LA MARTINIQ HLM SA HABIT LOYER MODERE;SOC EAUX ET ASSAINISSEMENT;Sainte-Marie;97228;714043;1631349;UTM Nord fuseau 20;39;14.7475419;-61.0117044;54;3;0;0;0;Biofiltre;;;;Traitement approprié;0000-00-00;2023-12-31;;;;;;;Non;Traitement approprié;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE SAINTE-MARIE-St Paul;Eau douce de surface;MARTINIQUE               ;714043;1631349;14.7475419;-61.0117044;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001097228;Systeme de collecte - SAINTE-MARIE-St Paul;FRJR105;Sainte-Marie;97228 : Sainte-Marie
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197223;SAINT-ESPRIT;Saint-Esprit;97223;En activité;2006;0;2;2;3555;"[ 2 000 ; 10 000 [ EH";3555;0;Non;Non;Oui;Non;2024-05-15;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197223;SAINT-ESPRIT - PETIT FOND;Urbain;1;En service;2006-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Saint-Esprit;97223;721707;1610248;UTM Nord fuseau 20;39;14.5562581;-60.9423245;1250;75;440;1755;145;Boue activée aération prolongée (très faible charge);Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2013-12-16;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Autosurveillance jugée incorrecte par AE /ODE (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;Rejet PETIT FOND;Eau douce de surface;Mer des Caraïbes;721675;1610225;14.5560529;-60.9426233;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197223;SC du STEU : PETIT FOND;FRJR110;Salée;97223 : Saint-Esprit | 97223 : Saint-Esprit
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197223;SAINT-ESPRIT;Saint-Esprit;97223;En activité;2006;0;2;2;3555;"[ 2 000 ; 10 000 [ EH";3555;0;Non;Non;Oui;Non;2024-05-15;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000497223;SAINT-ESPRIT - ZAC AVENIR;Privé;4;En service;2009-01-01;;MSMG SYNDIC;SO.TR.A.G. SOCIETE DE TRAVAUX ANTILLES;Saint-Esprit;97223;722163;1610463;UTM Nord fuseau 20;39;14.5581635;-60.9380762;1800;108;0;1800;0;Boue activée faible charge;Filtration à plateaux;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2013-12-30;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);2.04;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;Rejet ZAC Avenir;Rejet diffus;;722174;1610520;14.5586776;-60.9379694;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000497223;SC du STEU : ZAC Avenir;FRJR110;Salée;97223 : Saint-Esprit | 97223 : Saint-Esprit
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297223;SAINT-ESPRIT-PETER-MAILLET;Saint-Esprit;97223;En activité;1990;1;1;1;217;"] 200 ; 2 000 [ EH";217;200;Oui;Oui;N/A;Oui;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000297223;SAINT-ESPRIT - PETER MAILLET;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Saint-Esprit;97223;724428;1610301;UTM Nord fuseau 20;39;14.5565136;-60.917078;200;12;30;217;20;Boue activée faible charge;Lits de séchage;;;Traitement approprié;2005-12-31;2000-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE SAINT-ESPRIT-Peter maillet;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297223;Systeme de collecte - SAINT-ESPRIT-Peter maillet;FRJR110;Salée;97223 : Saint-Esprit
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397223;Saint-Esprit - REGALE;Saint-Esprit;97223;En activité;1990;1;1;1;162;"] 200 ; 2 000 [ EH";162;250;Oui;Oui;N/A;Oui;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000397223;SAINT-ESPRIT - REGALE;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Saint-Esprit;97223;724669;1608935;UTM Nord fuseau 20;39;14.5441511;-60.9149583;250;15;30;162;18;Boue activée faible charge;Lits de séchage;;;Traitement approprié;2005-12-31;2014-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE SAINT-ESPRIT-Régale;Eau douce de surface;MARTINIQUE               ;724670;1608935;14.544151;-60.914949;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397223;Systeme de collecte - SAINT-ESPRIT-Régale;FRJR110;Salée;97223 : Saint-Esprit
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497223;Saint-Esprit - RESIDENCE LES COULISSES;Saint-Esprit;97223;En activité;2015;1;1;1;128;"] 200 ; 2 000 [ EH";128;225;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000897223;SAINT-ESPRIT - RESIDENCE LES COULISSES;Privé;4;En service;2012-01-01;;SIMAR;SOC EAUX ET ASSAINISSEMENT;Saint-Esprit;97223;725351;1610920;UTM Nord fuseau 20;39;14.5620302;-60.908463;225;14;0;128;32;Boue activée faible charge;Filtres plantés (autres);Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2011-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINT-ESPRIT-Grand-Bassin;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000897223;Systeme de collecte - SAINT-ESPRIT-Grand-Bassin;;;97223 : Saint-Esprit
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000797224;SAINT-JOSEPH-BAMBOU-DUCHAMP;Saint-Joseph;97224;En activité;2012;1;1;1;4;Taille ≤ 200 EH;4;100;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;2012-12-31;080000797224;SAINT-JOSEPH - BAMBOU-DUCHAMP;Urbain;1;En service;2012-12-31;;ODYSSI;ODYSSI;Saint-Joseph;97224;709719;1621047;UTM Nord fuseau 20;39;14.6547927;-61.0526797;100;6;0;4;14;Boue activée moyenne charge;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2012-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE SAINT-JOSEPH-Bambou-Duchamp;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000797224;Systeme de collecte - SAINT-JOSEPH-Bambou-Duchamp;;;97224 : Saint-Joseph
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000897224;SAINT-JOSEPH-BELLE-ETOILE;Saint-Joseph;97224;En activité;2013;1;1;1;0;"] 200 ; 2 000 [ EH";0;500;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;2012-12-31;080000897224;SAINT-JOSEPH - BELLE ETOILE;Urbain;1;En service;2012-12-31;;ODYSSI;ODYSSI;Saint-Joseph;97224;712314;1622750;UTM Nord fuseau 20;39;14.6699782;-61.0284566;500;30;0;0;0;Boue activée moyenne charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2010-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINT-JOSEPH-Belle-Etoile;Eau douce de surface;MARTINIQUE               ;712325;1622779;14.6702394;-61.0283521;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000897224;Systeme de collecte - SAINT-JOSEPH-Belle-Etoile;FRJT003;Mangrove de la riviere Lezarde;97224 : Saint-Joseph
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080001197224;SAINT-JOSEPH-CHOCO-CHOISY;Saint-Joseph;97224;En activité;2016;1;1;1;0;"] 200 ; 2 000 [ EH";0;1060;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;2016-01-01;080002497224;SAINT-JOSEPH - CHOCO CHOISY;Urbain;1;En service;2016-06-12;;ODYSSI;ODYSSI;Saint-Joseph;97224;713191;1622671;UTM Nord fuseau 20;39;14.6691951;-61.0203226;1060;64;0;0;0;Disques biologiques;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2011-07-09;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;Désinfection;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINT-JOSEPH;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080002497224;Systeme de collecte - SAINT-JOSEPH;;;97224 : Saint-Joseph
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297224;SAINT-JOSEPH-CHOISY;Saint-Joseph;97224;En activité;2014;1;1;1;0;"] 200 ; 2 000 [ EH";0;200;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;2012-12-31;080000297224;SAINT-JOSEPH - CHOISY;Urbain;1;En service;2013-01-01;;ODYSSI;ODYSSI;Saint-Joseph;97224;714084;1621914;UTM Nord fuseau 20;39;14.6622841;-61.0120956;200;12;0;0;0;Boue activée forte charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2000-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINT-JOSEPH;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297224;Systeme de collecte - SAINT-JOSEPH;;;97224 : Saint-Joseph
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080001297224;SAINT-JOSEPHGONDEAU MONTROSE;Saint-Joseph;97224;En activité;2000;1;1;1;150;Taille ≤ 200 EH;150;150;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080001397224;SAINT-JOSEPH - GONDEAU MONTROSE;Urbain;1;En service;2000-04-23;;ODYSSI;ODYSSI;Saint-Joseph;97224;712045;1620478;UTM Nord fuseau 20;39;14.6494693;-61.0311369;150;9;0;150;22;;;;;Traitement approprié;2005-12-31;2000-04-23;;;;;;;Oui;;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE SAINT-JOSEPH-Gondeau Montrose;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001397224;Systeme de collecte - SAINT-JOSEPH-Gondeau Montrose;;;97224 : Saint-Joseph
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080001097224;SAINT-JOSEPH-GONDEAU MONTROSE SILM;Saint-Joseph;97224;En activité;2010;1;1;1;0;"] 200 ; 2 000 [ EH";0;0;Non;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080002197224;SAINT-JOSEPH - DOMINANTE OUEST;Privé;4;En service;2014-01-01;;;;Saint-Joseph;97224;711930;1620475;UTM Nord fuseau 20;39;14.6494512;-61.0322045;700;42;0;0;0;Boue activée faible charge;;;;Traitement approprié;0000-00-00;2030-01-01;;;;;;;Non;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE SAINT-JOSEPH-Gondeau Montrose S;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080002197224;Systeme de collecte - SAINT-JOSEPH-Gondeau Montrose SILM;;;97224 : Saint-Joseph
